zipcode,rate
28421,196.64
28425,196.64
28435,
27985,221.63
27944,221.63
27919,221.63
27930,221.63
27541,
27305,
27343,
27291,
27565,
27574,
27573,235.65
27572,
27583,
28513,
28530,
27858,231.59
27871,
27812,
27811,231.59
27827,231.59
27829,
27828,
27835,231.59
27833,231.59
27836,231.59
27834,
27837,
27852,
27888,
27876,
27879,231.59
27884,231.59
28586,
28590,231.59
27889,
28773,
28782,166.13
28756,
28722,166.13
28139,
28750,166.13
27316,209.35
27355,
27360,
27370,209.35
27371,
27260,
27298,
27317,
27283,
27205,209.35
27203,209.35
27204,209.35
27208,
27230,209.35
27233,
27239,
27248,209.35
27341,
27350,209.35
27344,
27263,
27292,
28127,
27313,
28330,214.34
28338,214.34
28345,
28347,
28363,
28367,214.34
28380,214.34
28379,214.34
27306,
28386,
28384,
28319,214.34
28340,214.34
28383,214.34
28364,
28358,214.34
28357,
28369,214.34
28362,214.34
28371,
28378,214.34
28377,
28372,214.34
28375,214.34
28360,214.34
28359,214.34
27320,
27357,
27358,
27375,209.35
27025,
27323,209.35
27027,209.35
27326,
27046,
27048,209.35
27214,
27249,
27289,209.35
27288,209.35
27311,
27013,
28159,166.13
27054,166.13
28023,166.13
28036,
28071,
28041,166.13
28039,166.13
28072,166.13
28081,
28083,
28088,166.13
28115,
28125,
28127,
28137,
28144,166.13
28138,
28145,166.13
28147,166.13
28146,166.13
28756,
28711,
28720,166.13
28160,166.13
28167,
28746,166.13
28018,166.13
28019,166.13
28020,
28024,166.13
28040,166.13
28043,166.13
28076,166.13
28074,166.13
28114,
28139,
28150,
28752,
28385,214.34
28458,
28466,
28318,
28329,214.34
28328,214.34
28341,
28334,
28344,
28478,
28382,
28393,
28444,
28453,
28447,
28365,
28366,
28441,
28353,214.34
28351,214.34
28352,214.34
28343,214.34
28345,
28363,
28364,
28396,214.34
28163,166.13
28002,166.13
28001,166.13
28009,166.13
28071,
28097,
28109,166.13
28107,
28124,
28127,
28129,166.13
28128,166.13
28137,
27025,
27021,
27022,165.5
27016,165.5
27019,
27043,
27052,
27046,
27045,
27050,
27042,165.5
27041,
27030,
27011,
27007,165.5
27017,165.5
27024,165.5
27043,
27049,165.5
27047,165.5
27053,165.5
27041,
27030,
27031,165.5
28676,
28621,
28683,
28702,166.13
28713,166.13
28719,
28789,
28774,
28708,166.13
28712,166.13
28718,166.13
28739,
28772,166.13
28768,166.13
28747,166.13
28766,
27925,195.84
27928,
28227,
28174,166.13
28173,166.13
28079,
28110,166.13
28111,166.13
28103,
28108,166.13
28105,
28104,
28107,
28112,
28135,
28133,
27507,
27544,
27536,235.92
27537,
27553,
27556,235.92
27565,
27584,235.92
27695,248.03
27698,248.03
27690,248.03
27608,248.03
27697,248.03
27607,248.03
27703,
27699,248.03
27545,248.03
27606,248.03
27501,
27592,
27596,
27713,
27512,248.03
27511,248.03
27513,248.03
27605,248.03
27602,248.03
27518,248.03
27520,
27519,
27601,248.03
27597,
27522,
27523,
27529,
27526,
27604,248.03
27540,
27539,248.03
27603,
27658,248.03
27656,248.03
27676,248.03
27620,248.03
27610,248.03
27609,248.03
27619,248.03
27612,248.03
27611,248.03
27617,
27614,248.03
27615,248.03
27613,
27616,248.03
27635,248.03
27623,248.03
27650,248.03
27622,248.03
27621,248.03
27624,248.03
27634,248.03
27629,248.03
27625,248.03
27626,248.03
27627,248.03
27628,248.03
27640,248.03
27636,248.03
27668,248.03
27661,248.03
27675,248.03
27591,
27502,
27562,
27560,
27571,248.03
27587,
27588,248.03
27551,235.92
27594,235.92
27537,
27842,
27850,
27553,
27563,235.92
27570,235.92
27586,235.92
27589,
27928,
27962,
27970,195.84
28692,195.66
28684,
28691,195.66
28698,
28679,195.66
28608,195.66
28607,195.66
28605,
28604,
28618,195.66
28622,
28644,
27863,
28333,231.59
27531,231.59
27530,231.59
27524,
27532,231.59
27534,231.59
27533,231.59
27542,
28365,
27830,
28551,
27883,
27569,
28578,
28640,
28635,195.66
27020,
28642,
28685,195.66
28689,
28697,195.66
28683,
28656,195.66
28649,195.66
28651,195.66
28654,195.66
28659,195.66
28669,195.66
28665,195.66
28670,195.66
28676,
28606,
28621,
28624,195.66
28645,
28644,
27542,
27807,
27813,231.59
27822,
27829,
27830,
27852,
27851,231.59
27873,231.59
27880,
27883,
27557,
27888,
27896,
27893,231.59
27895,231.59
27894,231.59
27803,
28642,
27011,
27018,165.5
27020,
28689,
27055,
28754,
28755,166.13
28714,166.13
28740,166.13
57638,
58646,
58562,
58639,
58649,
58650,
58429,
58481,
58065,166.13
58480,166.13
58027,
58479,166.13
58056,
58497,
58072,166.13
58071,
58031,
58461,
58063,166.13
58466,
58046,
58062,
58049,
58448,
58492,
58064,
58301,
58381,
58343,166.13
58346,
58368,
58357,166.13
58348,
58335,166.13
58351,
58332,
58370,166.13
58341,
58374,
58324,
58379,166.13
58380,
58386,
58325,
58645,
58622,
58620,
58621,
58640,
58642,
58627,166.13
58634,
58760,166.13
58329,
58789,
58748,
58761,
58762,
58793,166.13
58384,
58318,166.13
58750,
58711,166.13
58782,
58783,166.13
58740,
58649,
58653,
58651,
58623,
58643,
58752,166.13
58773,
58772,166.13
58727,166.13
58734,
58755,
58737,166.13
58721,
58746,
58784,
58532,
58504,
58494,
58521,166.13
58524,
58444,
58477,166.13
58558,166.13
58560,
58503,166.13
58463,
58502,166.13
58579,
58501,166.13
58572,166.13
58506,166.13
58505,166.13
58507,166.13
58121,183.94
58012,183.94
58005,183.94
58006,183.94
58011,183.94
58007,183.94
58029,183.94
58109,183.94
58015,
58021,183.94
58068,
58027,
58079,183.94
58036,183.94
58071,
58031,
58059,183.94
58035,
58124,183.94
58122,183.94
58078,183.94
58126,183.94
58125,183.94
58038,
58002,183.94
58103,183.94
58004,183.94
58108,183.94
58042,183.94
58046,
58048,
58102,183.94
58047,
58052,
58064,
58107,183.94
58105,183.94
58051,
58106,183.94
58104,183.94
58269,166.13
58229,
58282,
58330,
58377,
58281,166.13
58338,
58372,
58311,166.13
58255,166.13
58220,
58249,166.13
58260,
58239,166.13
58262,
58323,
58352,
58227,
58355,166.13
58413,
58436,
58415,
58439,
58441,166.13
58456,
58458,
58040,
58474,
57441,
58433,
57446,
58845,
58844,166.13
58765,166.13
58795,
58730,166.13
58830,
58755,
58856,
58833,166.13
58656,
58644,166.13
58601,
58757,
58640,
58626,166.13
58630,
58625,
58854,
58638,
58642,
58652,
58636,
58381,
58374,
58421,
58464,
58380,
58356,
58445,
58495,
58524,
58544,166.13
58542,166.13
58549,
58552,166.13
58560,
57632,
58581,
58573,166.13
58504,
57648,
58484,
58455,
58443,
58421,
58426,
58356,
58464,
58445,
58645,
58654,
58621,
58632,166.13
58204,195.66
58212,
58258,195.66
58267,
58266,
58228,195.66
58208,195.66
58275,
58207,195.66
58278,195.66
58233,
58214,195.66
58251,195.66
58203,195.66
58231,
58256,195.66
58235,195.66
58202,195.66
58201,195.66
58244,195.66
58240,
58261,
58205,195.66
58206,195.66
58529,166.13
58535,
58533,166.13
57638,
58562,
58563,
58564,166.13
58569,166.13
58638,
58520,
58631,
57645,
58056,
58452,166.13
58443,
58212,
58416,
58429,
58484,
58464,
58492,
58448,
58425,
58649,
58647,
58562,
58646,
58650,
58428,166.13
58524,
58482,166.13
58494,
58532,
58478,166.13
58549,
58561,
58483,
58418,
58487,166.13
58475,
58423,
58488,166.13
58467,
58415,
58454,
58458,
58033,
58456,
58461,
58472,
58433,
58049,
58490,
58474,
58466,
58431,166.13
58440,
58454,
58549,
58561,
58483,
58460,
58442,
58495,
58788,
58368,
58792,
58789,
58723,
58790,
58768,
58762,
58731,
58384,
58713,166.13
58748,
58712,166.13
58778,
58740,
58736,
58744,166.13
58741,166.13
58710,
58440,
58561,
58413,
58495,
58456,
58460,
58581,
57437,
57457,
58763,
58757,
58847,166.13
59270,
58801,
58621,
58640,
59221,
58831,
58838,
58854,
58835,166.13
58634,
58531,166.13
58723,
58540,166.13
58559,
58770,
58792,
58771,
58565,166.13
58716,
58779,
58576,166.13
58577,166.13
58575,166.13
58579,
58778,
58775,166.13
58735,
58756,
58759,
58523,
58530,
58541,166.13
58545,
58638,
58571,
58580,166.13
58625,
58631,
58636,
58535,
58554,
58638,
58563,
58566,166.13
58570,
58520,
58631,
58769,166.13
58756,
58718,
58852,
58763,
58773,
58770,
58771,
58794,
58776,166.13
58734,
58784,
58344,
58266,
58361,166.13
58272,166.13
58254,166.13
58416,
58321,
58212,
58259,
58380,
58224,
58327,
58523,
58530,
58554,
58545,
58563,
58571,
58631,
58238,166.13
58262,
58265,166.13
58282,
58271,166.13
58276,166.13
58222,166.13
58216,166.13
58220,
58237,
58236,166.13
58225,
58227,
58243,
58241,166.13
58346,
58788,
58758,
58313,166.13
58368,
58341,
58332,
58385,
58384,
58317,
58366,
58386,
58710,
58321,
58344,
58229,
58330,
58345,
58351,
58380,
58362,166.13
58382,166.13
58301,
58338,
58377,
58327,
58324,
58325,
58068,
58027,
58069,
58060,
58033,
58057,
58062,
58054,166.13
58049,
58490,
58052,
58787,
58761,
58725,
58750,
58740,
58782,
58718,
58734,
58746,
58061,166.13
58008,166.13
58030,
58015,
58018,166.13
57255,
58081,
58060,
58075,166.13
58074,166.13
58077,166.13
58076,166.13
58041,
58058,166.13
58001,166.13
57260,
58047,
58057,
58051,
58052,
58053,
58385,
58329,
58363,
58310,
58369,166.13
58384,
58317,
58316,166.13
58367,
58366,
58353,166.13
57270,
58040,
58013,166.13
58067,166.13
58017,166.13
57430,
58060,
58069,
58032,166.13
58081,
58043,
58474,
58053,
58463,
58723,
58341,
58559,
58758,
58444,
58736,
58710,
58451,
58430,166.13
58528,166.13
58538,166.13
57641,
57638,
58568,
58570,
57642,
57645,
57660,
58647,
58653,
58654,
58643,
58651,
58620,
58622,
58623,
58601,
58655,166.13
58646,
58638,
58656,
58641,166.13
58602,166.13
58630,
58622,
58652,
58647,
58016,
58267,
58274,
58277,166.13
58035,
58230,166.13
58212,
58064,
58056,
58046,
58425,
58240,
58472,
58426,
58454,
58481,
58476,166.13
58455,
58496,166.13
58483,
58421,
58497,
58420,166.13
58442,
58475,
58492,
58405,166.13
58486,
58402,166.13
58467,
58466,
58424,166.13
58401,166.13
58367,
58331,166.13
58365,166.13
58372,
58363,
58310,
58346,
58317,
58339,166.13
58377,
58323,
58352,
58324,
58009,166.13
58223,166.13
58016,
58274,
58275,
58257,166.13
58035,
58038,
58219,166.13
58218,166.13
58048,
58045,166.13
58240,
58210,166.13
58270,166.13
58330,
58345,
58273,166.13
58227,
58237,
58229,
58250,166.13
58231,
58233,
58260,
58243,
58321,
58224,
58259,
58225,
58261,
58703,166.13
58707,166.13
58759,
58722,166.13
58781,166.13
58787,
58790,
58768,
58733,166.13
58716,
58756,
58779,
58725,
58771,
58731,
58704,166.13
58705,166.13
58718,
58740,
58701,166.13
58734,
58785,166.13
58721,
58735,
58746,
58702,166.13
58422,166.13
58438,166.13
58356,
58374,
58421,
58418,
58348,
58341,
58486,
58451,
58758,
58423,
58803,166.13
58843,166.13
58849,166.13
58845,
58794,
58802,166.13
58801,
58795,
58853,166.13
58852,
58755,
58856,
58830,
58831,
45660,
45697,
45657,
43724,
45679,
45616,
45144,
45133,
45650,183.94
45693,183.94
45684,
45671,
45101,
45105,183.94
45618,183.94
45810,
45809,183.94
45808,183.94
45833,
45844,
45812,
45820,183.94
45807,
45877,
45850,
45854,183.94
45896,
45887,
45895,
45894,
45817,
45830,
45801,183.94
45802,183.94
45804,183.94
45806,
45805,183.94
44864,
44880,
44878,
44638,
44691,
44235,
44848,221.63
43014,
44859,
44840,
44866,221.63
44903,
44842,
44874,221.63
44822,
44843,
44287,
44805,
44838,221.63
44851,
44837,
44030,235.65
44062,
44057,
44032,235.65
44068,235.65
44047,235.65
44064,
44076,
44048,235.65
44099,
44003,235.65
44084,235.65
44082,235.65
44046,
44005,235.65
44093,235.65
44086,
44004,235.65
44085,235.65
44041,
44088,235.65
44010,235.65
44428,
45776,
45701,228.9
45777,228.9
45716,228.9
45732,
45778,
45742,
45719,228.9
45739,228.9
45735,
45780,228.9
45710,
45782,228.9
45740,228.9
43728,
45717,228.9
45711,
45723,
45761,228.9
45766,
45764,
45819,183.94
45334,
45862,
45845,
45870,183.94
43331,
45865,
45869,
45850,
45896,
45871,
45884,183.94
45885,
45888,183.94
45887,
45822,
45895,
45306,
45806,
43983,
43713,
43985,195.84
43906,195.84
43718,195.84
43719,195.84
43947,195.84
43759,195.84
43916,195.84
43901,
43917,
43773,
43933,195.84
43934,195.84
43927,195.84
43973,
43935,195.84
43942,
43928,195.84
43905,195.84
43937,195.84
43951,195.84
43940,195.84
43972,195.84
43950,
43943,
43967,195.84
43747,
43716,
43971,
43909,195.84
43902,195.84
43912,195.84
43977,
45697,
45121,183.94
45168,183.94
45144,
45176,
45133,
45167,183.94
45154,
45142,
45101,
45107,
45106,
45120,
45131,183.94
45119,183.94
45171,
45118,
45130,
45115,183.94
45241,
45246,
45015,166.13
45014,
45013,166.13
45012,166.13
45003,
45004,166.13
45011,166.13
45018,166.13
45030,
45044,
45042,
45053,166.13
45050,
45055,166.13
45064,166.13
45063,166.13
45062,166.13
45056,166.13
45061,166.13
45069,
45067,166.13
45071,166.13
45327,
44695,
44607,196.64
44639,196.64
43945,
44643,
44651,196.64
44625,
44657,
44615,196.64
43988,
43986,
44656,
43908,
44644,196.64
44688,
44620,196.64
43903,
44675,
44427,
44730,
44621,
43318,
43357,
43343,
43072,195.66
43070,195.66
45344,
43044,
43045,
43078,
43047,195.66
45389,195.66
43029,
43083,195.66
43084,
43060,
45312,
43009,195.66
45502,
45317,
45365,
45372,195.66
45324,
43153,
45323,195.66
45344,
45341,195.66
45506,195.66
43078,
45319,195.66
43044,
43140,
45349,195.66
45505,195.66
45387,
45314,
43010,195.66
45369,
45504,195.66
45501,195.66
45503,195.66
45502,
45368,
45158,183.94
45157,183.94
45156,183.94
45122,
45160,183.94
45162,
45244,
45245,183.94
45255,
45147,183.94
45176,
45150,183.94
45120,
45153,183.94
45140,
45107,
45103,183.94
45102,183.94
45106,
45112,183.94
45130,
45118,
45335,
45164,183.94
45159,
45169,
45142,
45146,183.94
45177,183.94
45148,183.94
45166,183.94
45107,
45135,
45113,
45114,183.94
45385,
44490,248.03
43930,
44423,248.03
44445,248.03
44493,248.03
43920,248.03
44408,
44657,
43932,
44492,248.03
43945,
43962,248.03
44601,
44665,248.03
44413,248.03
44625,
43968,248.03
44443,
44415,248.03
44609,
44454,
44431,248.03
44432,248.03
44441,248.03
44427,
44455,248.03
44634,
44460,
43836,195.84
43749,
43828,195.84
43804,
43803,195.84
43824,
43812,
43811,
43805,195.84
43821,
43822,
43845,195.84
44654,
43014,
43832,
43840,
43006,
43844,
43843,
44637,
44881,209.35
44882,
44887,209.35
44820,
44818,
44856,209.35
44860,209.35
43302,
44827,
43314,
44849,
44865,
44875,
44854,
44825,209.35
44833,
44188,235.65
44142,235.65
44131,235.65
44124,235.65
44116,235.65
44181,235.65
44115,235.65
44143,235.65
44146,235.65
44145,235.65
44144,235.65
44149,
44191,235.65
44147,235.65
44123,235.65
44190,235.65
44114,235.65
44104,235.65
44022,
44101,235.65
44040,
44070,235.65
44193,235.65
44198,235.65
44192,235.65
44130,235.65
44197,235.65
44195,235.65
44194,235.65
44102,235.65
44118,235.65
44110,235.65
44109,235.65
44129,235.65
44113,235.65
44132,235.65
44017,235.65
44108,235.65
44133,235.65
44199,235.65
44111,235.65
44134,235.65
44141,
44135,235.65
44107,235.65
44105,235.65
44117,235.65
44106,235.65
44103,235.65
44202,
44128,235.65
44125,235.65
44122,235.65
44112,235.65
44121,235.65
44120,235.65
44119,235.65
44126,235.65
44138,235.65
44137,235.65
44136,235.65
44127,235.65
44140,235.65
44139,235.65
45331,195.66
45332,195.66
45846,
45845,
45337,
45348,
45338,
45304,
45303,195.66
45318,
44022,
45347,
45380,
45346,195.66
45388,
45390,195.66
45382,
45350,195.66
45352,195.66
45351,195.66
45883,
45358,195.66
45362,195.66
45383,
45328,195.66
45860,
45309,
45308,
43548,
45813,
43556,
43512,
43520,166.13
43519,166.13
43517,
43536,166.13
45821,
43527,
43545,
43526,
43530,166.13
43506,
43549,166.13
45831,
43334,
43081,
43342,
43021,214.34
43065,
43015,
43240,214.34
43066,
43074,
43035,214.34
43032,214.34
43040,
43017,
43031,
43013,
43235,
43082,214.34
43064,
43061,
43356,
43016,
43011,
43003,
43344,
43438,165.5
44816,165.5
44889,
44811,
44846,
43464,
44847,
44857,
44870,165.5
44089,
44814,165.5
44839,165.5
44826,
44871,165.5
44824,
43103,
43102,
43154,
43155,
43068,
43105,
43157,214.34
43107,
43110,
43130,
43076,
43046,
43150,
43147,
43148,
43113,
43062,
43136,
43112,214.34
43153,
43142,214.34
45335,
43106,214.34
43143,
43160,
43128,214.34
43145,
45123,
45135,
45169,
43217,214.34
43223,214.34
43123,214.34
43140,
43204,214.34
43216,214.34
43119,
43218,214.34
43222,214.34
43221,214.34
43220,214.34
43219,214.34
43065,
43291,214.34
43203,214.34
43064,
43287,214.34
43227,214.34
43226,214.34
43224,214.34
43251,214.34
43279,214.34
43228,214.34
43126,214.34
43068,
43069,214.34
43272,214.34
43271,214.34
43270,214.34
43268,214.34
43016,
43017,
43110,
43125,
43201,214.34
43109,214.34
43229,214.34
43199,214.34
43202,214.34
43195,214.34
43234,214.34
43232,214.34
43231,214.34
43230,214.34
43194,214.34
43235,
43236,214.34
43260,214.34
43207,214.34
43085,214.34
43146,
43147,
43081,
43062,
43266,214.34
43206,214.34
43205,214.34
43086,214.34
43213,214.34
43054,214.34
43137,
43026,214.34
43136,
43002,214.34
43212,214.34
43209,214.34
43210,214.34
43211,214.34
43004,
43215,214.34
43214,214.34
43553,166.13
43502,
43521,
43557,
43558,
43515,
43570,
43545,
43540,166.13
43532,
43567,
43533,166.13
43504,
45656,
45643,235.92
45674,235.92
45678,
45658,235.92
45688,
45623,
45614,235.92
45631,235.92
45686,
45685,
45620,
44491,
44234,
44062,
44022,
44024,
44057,
44033,235.65
44060,
44065,235.65
44064,
44040,
44094,
44099,
44026,235.65
44073,235.65
44072,235.65
44021,235.65
44080,235.65
44202,
44255,
44023,
44086,
44231,
44046,
45387,
45335,
45301,195.66
45370,195.66
43153,
45458,
45459,
45324,
45481,
45385,
45424,
45430,
45432,
45431,
45434,
45433,
45305,195.66
45435,195.66
45440,
45316,195.66
45314,
45368,
45169,
45307,195.66
45384,195.66
43749,
43773,
43736,195.84
43733,195.84
43723,195.84
43755,195.84
43762,
43722,195.84
43750,195.84
43768,195.84
43772,
43832,
43973,
43732,
43837,
44699,
43725,195.84
43983,
43780,
43778,
45216,166.13
45271,166.13
45174,166.13
45218,166.13
45270,166.13
45217,166.13
45239,166.13
45226,166.13
45225,166.13
45240,166.13
45224,166.13
45269,166.13
45267,166.13
45252,166.13
45244,
45268,166.13
45241,
45251,166.13
45242,166.13
45243,166.13
45250,166.13
45247,166.13
45246,
45249,
45248,166.13
45263,166.13
45258,166.13
45255,
45254,166.13
45253,166.13
45262,166.13
45264,166.13
45222,166.13
45220,166.13
45227,166.13
45229,166.13
45232,166.13
45219,166.13
45215,166.13
45211,166.13
45223,166.13
45209,166.13
45202,166.13
45238,166.13
45273,166.13
45231,166.13
45201,166.13
45274,166.13
45277,166.13
45298,166.13
45299,166.13
45207,166.13
45206,166.13
45205,166.13
45204,166.13
45203,166.13
45014,
45296,166.13
45002,166.13
45221,166.13
45280,166.13
45230,166.13
45001,166.13
45208,166.13
45235,166.13
45234,166.13
45236,166.13
45233,166.13
45214,166.13
45212,166.13
45237,166.13
45140,
45033,166.13
45030,
45039,
45041,166.13
45052,166.13
45051,166.13
45069,
45213,166.13
45111,166.13
43316,
45841,
45877,
45843,
45881,183.94
45810,
43516,
44817,
45817,
44804,183.94
45858,
45840,183.94
45867,
45868,
44802,
45856,
45836,
45872,
45889,
45890,183.94
45897,183.94
44830,
45814,183.94
45839,183.94
45816,183.94
45810,
45841,
45843,
43340,
45812,
43345,
43310,
43346,183.94
43347,
45896,
45836,
43326,
45835,183.94
45859,183.94
45850,
43331,
43332,
44695,
43976,
43984,195.84
43988,
44693,195.84
43974,195.84
43981,195.84
43977,
43973,
43907,
44683,
43950,
43986,
43901,
44621,
44699,
43910,
43983,
43524,166.13
43555,166.13
43550,166.13
43515,
43512,
43532,
43516,
43535,166.13
43522,
43523,166.13
43527,
43567,
43557,
43545,
43548,
43510,166.13
43502,
43534,
45856,
43511,
45155,183.94
45697,
45159,
45142,
45133,
45660,
45123,
45172,183.94
45154,
45679,
45612,
45135,
45132,183.94
45171,
45118,
43766,
43102,
43155,
43158,228.9
43107,
43127,228.9
43130,
43135,
43144,228.9
45732,
43138,
43149,228.9
45622,
43152,
43111,228.9
45654,
45764,
44654,
44624,
44637,
44638,
43804,
44660,231.59
44661,231.59
44617,231.59
44628,
44681,
43006,
44690,231.59
44627,
44610,231.59
44633,231.59
44687,231.59
44611,
44676,
44842,
44689,
44889,
44878,
44888,165.5
44846,
44890,165.5
44847,
44855,165.5
44857,
44826,
44865,
44854,
44811,
44851,
44850,165.5
44807,
44837,
45656,
45672,
45601,
45621,235.92
45640,235.92
45692,
45613,
45682,
45685,
45653,
45686,
43932,
43926,195.84
43930,
43925,195.84
43944,195.84
43943,
43948,195.84
43907,
43945,
43917,
43961,195.84
43939,195.84
43910,
43938,195.84
43941,195.84
